ticker,horizon,n,da,p_binom,da_ci_lo,da_ci_hi,pearson,spearman,amp_ratio,coverage,mae,p_binom_bh,baseline
GAZP,3,400,0.48,0.8023236229954712,0.43146252672290986,0.5289179789010773,0.06796119068694854,-0.03642250850416039,0.4127170237432296,0.0075,0.01900414024258258,0.9393057049703079,momentum5
GAZP,5,400,0.4825,0.773351891728995,0.4339296820630707,0.5314032603579181,0.06737684340237077,0.050028246188525825,0.47065468487663287,0.0075,0.01681606751937125,0.9393057049703079,momentum5
LKOH,1,400,0.5025,0.4800653490181035,0.4537104387832728,0.5512419980137288,-0.06502518098496425,0.013291737099707265,0.604867177218209,0.01,0.013630613825749769,0.9393057049703079,momentum5
LKOH,2,400,0.52,0.22664810827100504,0.4710820210989227,0.5685374732770901,0.04689893026206006,0.09702104466415225,0.5839661591723875,0.01,0.013337818533164429,0.9065924330840202,momentum5
LKOH,3,400,0.5225,0.19767637700452875,0.4735685130017636,0.5710034181712508,0.07597513959086277,0.011189753197200699,0.5733586246408002,0.0075,0.015577847443698523,0.9065924330840202,momentum5
LKOH,5,400,0.465,0.9265171308072763,0.4166850440507483,0.5139808407912294,0.04005964362795696,0.04442849480422224,0.5419824220592229,0.0075,0.014477334713319774,0.9803306938194266,momentum5
ROSN,1,400,0.49,0.6736177011466651,0.4413384044602659,0.5388518483517277,-0.08438855415686668,0.08712659979784511,0.4974713026633228,0.01,0.014921110903935442,0.9393057049703079,momentum5
ROSN,2,400,0.52,0.22664810827100504,0.4710820210989227,0.5685374732770901,0.07885444620191673,0.08332732531285933,0.5117921673686936,0.01,0.014870393605091951,0.9065924330840202,momentum5
ROSN,3,400,0.5625,0.0070920615959411,0.5135179111980513,0.6102930087269886,0.1712809605319577,0.0969349771072426,0.515899900080772,0.0075,0.016417830128916677,0.3218459174451046,momentum5
ROSN,5,400,0.495,0.5986873729536268,0.44628359498707637,0.5438115314189205,0.11158764457289683,0.07673055411339728,0.5434844939493131,0.0075,0.015451571944561373,0.9393057049703079,momentum5
NVTK,1,400,0.505,0.4403944017904485,0.4561884685810796,0.5537164050129236,-0.05968358573374641,0.014608852701856762,0.4906575413984645,0.01,0.0186272324038631,0.9393057049703079,momentum5
NVTK,2,400,0.52,0.22664810827100504,0.4710820210989227,0.5685374732770901,0.0530370264683479,0.0827831379832686,0.49547855238688154,0.01,0.01664438995811397,0.9065924330840202,momentum5
NVTK,3,400,0.52,0.22664810827100504,0.4710820210989227,0.5685374732770901,0.13020002528192434,0.03771452466326932,0.4864142898638672,0.0075,0.01905936878852957,0.9065924330840202,momentum5
NVTK,5,400,0.5,0.5199346509818965,0.4512336165999552,0.5487663834000448,0.04022528045700535,0.041576253002730094,0.5085237823907788,0.0075,0.01744720939681477,0.9393057049703079,momentum5
TATN,1,400,0.51,0.36319345759156024,0.4611481516482723,0.558661595539734,-0.1953584413749381,0.016859267844965303,0.538657907375496,0.01,0.01538333905512852,0.9175413665470995,momentum5
